"parameter","stratum","country","state","bcr","bcr_name","count_year","estimate_median","estimate_lcl95","estimate_ucl95","estimate_precision","estimate_mean","estimate_sd","effective_posterior_N","geweke_convergence_diag","quantile050","quantile165","quantile835","quantile950"
"StratumIndex","CA-AB-BCR-11","CAN","AB",11,"Prairie Potholes",2019,5103.565,1403.04275,26185.5025,24782.45975,7445.5200662,6776.442872664,39.0642943405089,0.823176480055307,1728.449,2663.15322,11893.6455,21220.795
"StratumIndex","CA-AB-BCR-11","CAN","AB",11,"Prairie Potholes",2020,5156.805,1399.53725,26120.2775,24720.74025,7531.1405138,6789.87088130769,35.2279005019267,0.663278696317503,1772.774,2696.82328,12310.4465,21458.315
"StratumIndex","CA-AB-BCR-11","CAN","AB",11,"Prairie Potholes",2021,4907.325,1372.455,25379.1925,24006.7375,7194.027438,6602.21956654895,38.2935670082045,0.788504896350885,1652.383,2531.93127,11617.677,20648.805
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1966,230932.5,126044.7,412577.625,286532.925,240463.18839,73463.9253836301,91.8488334663393,2.54934158704326,138210.9,170280.328,310641.19,376450.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1967,225461,127636.25,393454.25,265818,234920.92818,69479.8421725307,104.934602119166,2.44965246796444,138715.8,168654.825,300686.435,361888.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1968,216389.5,119069.7,379867.6,260797.9,225288.31196,68239.6374237687,136.92034656924,2.06448843448339,130920.2,160387.994,290549.045,348878.25
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1969,189003.5,102163.95,338093.65,235929.7,197403.13157,61232.2020680925,120.17143329768,2.49691058035728,112541.1,139265.821,256173.93,310005.35
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1970,239621.5,135696.45,415737.6,280041.15,249115.11542,72452.1620983845,79.7717636040947,2.22794085981914,149304.65,180764.992,315413.63,382525.6
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1971,240253.5,138337.325,418113.825,279776.5,250239.74545,72478.8241340584,90.2661463678259,2.30350446441947,150644.3,182175.817,317221.26,384248.7
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1972,246357.5,141166.975,427906.1,286739.125,256863.43563,74972.2150514892,76.2787784493485,1.93914137759868,153389.5,186570.326,326890.155,394379.7
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1973,187997,103507.025,324366.025,220859,194773.91106,57187.8492783182,121.040876361074,2.30131555686624,115294.7,140226.497,249544.035,298944.25
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1974,210970,121762.75,353052.725,231289.975,217932.35711,60053.8961327979,82.4335897766858,2.55786670703256,132753.25,159674.324,276246.485,326919.85
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1975,201652,115621.25,334986.125,219364.875,208370.65016,57377.4945153601,90.5566417422466,2.62382597912456,126824.15,152569.163,265541.405,311046.3
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1976,236230.5,143194.925,394511.225,251316.3,244771.51104,65200.6314336386,68.2795010296517,2.27417324232965,153499.1,182290.833,307388.325,365182
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1977,266537.5,161999.05,445396.8,283397.75,276712.437,74092.1130332872,83.5949672369703,2.32812533899192,174467.3,206017.833,347823.64,411702.15
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1978,299325.5,183795.05,493934.4,310139.35,308517.3822,81027.4048215117,69.8431377798134,2.31055389697965,195960.65,230306.33,384641.86,458497.65
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1979,328052,200385.825,545196,344810.175,339079.1109,89464.447552634,74.1282514069167,2.15060078793766,215583.3,252900.499,422879.53,502682.2
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1980,212199,126636.85,352260.6,225623.75,219837.68226,58692.1838021524,55.6555483362062,1.84286651269832,138342.45,164032.157,277223.155,327966.7
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1981,235565.5,146163.9,385588.3,239424.4,243409.61939,62804.8943456759,74.9727806087119,2.70178400349039,156839.95,183324.324,303406.165,358812.75
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1982,217383.5,133057.175,353261.275,220204.1,224061.11314,57029.5525624271,82.4296556684946,2.48569862536479,143393.6,168865.155,279578.425,327780.3
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1983,248425,155074.5,401039.775,245965.275,255714.46562,63966.2236244101,63.1314590019724,2.04817577041442,166278.65,193728,316479.64,370988.2
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1984,304431.5,191662.425,491096.25,299433.825,314320.8799,77675.8770420682,65.3559673385567,2.41731672283598,205587.2,239381.998,390119.485,457042.5
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1985,322557.5,206035.425,518194.825,312159.4,333083.4664,81426.1400947641,63.4611367090497,2.40080994262285,219841.2,253591.652,411996.26,482527.5
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1986,292142,182382.875,469625.475,287242.6,300558.8171,74505.5207068861,60.01327321974,2.29221347796316,195718.95,229337.996,370193.31,436479.25
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1987,271160,167780.875,437774,269993.125,279376.4129,69568.5854707098,59.8975284113254,1.99524642184754,181062.75,212318.827,345065.28,406234
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1988,339207.5,213062.6,545280.5,332217.9,349188.8051,86892.3031860395,66.6326231441817,1.89459523501749,226552.95,264956.155,431055.28,509866.65
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1989,272911,172610.55,436722.475,264111.925,281534.9836,68939.8462753608,57.5733086169043,1.91983026966597,184550.35,215809.998,347529.345,408152.35
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1990,263042.5,166283.75,424266.3,257982.55,270502.1636,66380.3268317644,74.0026848491579,2.20971315551397,177175.05,206658.332,333507.64,391682.4
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1991,265150,167860.75,432760.725,264899.975,273822.8778,67686.1071070452,52.2053998397033,1.8123165168138,180122.45,209550.664,338317.495,398443.25
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1992,237121.5,150005.475,370645.325,220639.85,243580.6093,57800.9333825678,54.4745759880355,2.48702772507786,161020.1,187706.332,301959.455,348272.75
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1993,266345.5,166931.975,425306.575,258374.6,274001.5076,67348.9424419519,56.3547745808794,1.7175249701789,179374.85,208238.487,338970.27,395648.45
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1994,283910,180214.825,448532.025,268317.2,292204.9766,69623.3995281675,52.281386413913,1.40441164630347,192972.3,224717.489,359994.97,418693.05
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1995,278500.5,179084.775,439940.075,260855.3,286467.4304,67246.4794834142,44.1334609552962,1.79823050395261,192045.3,221096.988,351906.57,408957.1
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1996,236836.5,151610.25,375053.625,223443.375,244093.50399,58481.2974720556,49.9146238587104,2.34774904020293,162112.7,186964.326,300762.93,351441.05
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1997,277960.5,176807.4,441726.725,264919.325,285347.33735,68002.3025259712,45.0812723701382,2.13087840352334,189721.2,220542.32,348188.455,411369
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1998,266087,169921.75,415137.425,245215.675,273745.7653,63919.9256746692,45.8883292661522,2.21210821341965,182962.05,212031.809,336587.95,387499.55
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",1999,308739,199730.35,489690.35,289960,317822.1677,74946.3849740002,58.9374600239781,1.71704404038558,212599.4,246467.656,388087.495,453433.55
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2000,276466,176471.925,430104.525,253632.6,283391.7804,65260.3438012556,52.6862877399592,1.96621948260244,189837.6,221563.831,345755.825,401392.85
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2001,308664,198508.725,487882.075,289373.35,317380.4326,74484.2890171377,49.0412026117445,1.53034307911167,212673.6,246486.833,387997.99,453405.5
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2002,368853.5,240200.125,574463.775,334263.65,378030.1977,86209.1465874378,49.5625503323502,1.86110817758617,255096.7,294149.165,460404.485,533975.65
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2003,334967,216129.5,522358.375,306228.875,343847.7126,78997.1104161184,52.6495309885271,1.79492732382081,233072.3,268148.666,419165.58,487566.1
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2004,408725,268575.425,635903.15,367327.725,420369.8947,95666.6758645084,50.3749942008612,1.55273841383128,283266.55,327439.664,513493.155,594598.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2005,278740.5,180879.25,429213.55,248334.3,285582.0453,65120.1911926949,59.8100656143129,2.22258862883305,192247.7,222407.491,350141.165,403618
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2006,292773.5,192214.9,458431.6,266216.7,301914.9733,69235.7944812315,57.4951679169805,1.73573909346919,205390.5,235243.833,370030.29,428178.15
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2007,392107,256832.45,604865.15,348032.7,402578.7008,90501.8486058489,54.407457420522,2.04198037826537,276210.95,314872.64,490301.775,566857.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2008,266567,175957.3,416419.8,240462.5,274337.2547,62303.6372296837,54.3161063634231,1.66160190716081,187436.45,214132.998,335210.24,388888.15
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2009,288616,186526.325,448143.925,261617.6,295777.5757,67809.865693542,43.4532321176648,1.86749757718704,199769,230457.986,360640.65,420405.2
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2010,357886.5,234323.775,556583.425,322259.65,367376.0745,83100.6315827389,45.8674822319284,1.6938933051195,248917.7,286223.662,447668.825,520910.75
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2011,351527,228706.025,539798.05,311092.025,360362.5078,82004.8214543359,53.191484970709,1.7643827848767,242717.35,280676.332,439693.66,506930.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2012,370692.5,243352.9,583202.55,339849.65,381023.973,86964.5692435077,57.8428922247984,1.87166167161496,257785.3,297341.823,464885.33,538941.35
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2013,339998.5,221082.675,532959.075,311876.4,349442.4935,80192.6787850214,57.6734020193203,2.05423272026057,235047.7,273467.829,425440.095,495939.4
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2014,333924.5,218944.35,517120.075,298175.725,342458.2525,76963.6731875539,48.9949597774696,1.93932474883776,231587.3,268000.459,417222.805,483865.05
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2015,292554,192277.9,452708.3,260430.4,300544.4863,68238.7215256599,50.4607628996498,1.87325199432457,203901.75,234563.996,366069.28,424410.2
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2016,280316.5,182794.875,434846.1,252051.225,288684.307,65398.9220110314,52.0929066701383,1.77273733133266,195918.55,225475.157,351889.445,407384.2
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2017,279142,181731.475,436341.375,254609.9,287759.6924,65942.2677727168,45.7646438578717,1.50380037406996,195347.65,224562.664,352025.91,410069.5
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2018,356697.5,236445.125,543125.575,306680.45,365426.6727,79325.9027561035,43.0779964092783,1.6351812471843,251454.2,289407.326,442477.66,511147.1
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2019,219375,141522.7,346496.15,204973.45,226491.446,52934.8939733243,54.7378881468652,2.01076270012409,152706.9,176622.165,278112.29,325793.8
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2020,284792,186987,442593.425,255606.425,292546.9479,66745.4623269081,47.777008691959,1.79588041646766,197997.3,228870.827,357449.015,413643.15
"StratumIndex","CA-BC-BCR-05","CAN","BC",5,"Northern Pacific Rainforest",2021,232560.5,147677.5,369496.725,221819.225,239648.11684,56769.2234262889,64.9429018586188,1.334877969759,159730.05,185945.833,294584.165,344176.9
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1966,497895,205435.5,1155051.25,949615.75,544188.63972,249327.992044281,126.186175514352,0.612036514162286,242176.7,326154.495,755705.765,1007865.5
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1967,490115,200790.15,1163893.5,963103.349999999,536084.51888,245915.868370435,112.093509900327,0.86106659286155,231348.45,320364.113,740960.335,999726.5
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1968,480620,198941.35,1111891.75,912950.4,526483.08616,239333.699011182,111.600064233651,0.786385793558763,232745.1,315923.652,729998.075,973224.499999999
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1969,471995,201516.1,1073173.5,871657.399999999,514875.08085,228826.862760713,128.730531344159,0.863716199676911,231974.65,313322.829,708516.09,942828.7
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1970,462484.5,197453,1068115.75,870662.75,508720.05973,232169.141107718,104.836588822786,0.805079588488051,228550.6,305570.996,704606.025,939278.05
"StratumIndex","CA-BC-BCR-09","CAN","BC",9,"Great Basin",1971,453702,189433.95,1047743,858309.05,495327.18676,223057.228187252,102.480328068024,0.952107440628179,219919.4,294815.33,685145.64,911980.3
